GRCh38_ENSG00000164120	GRCh38_HPGD
GRCh38_ENSG00000145451	GRCh38_GLRA3
GRCh38_ENSG00000168594	GRCh38_ADAM29
GRCh38_ENSG00000150625	GRCh38_GPM6A
GRCh38_ENSG00000150627	GRCh38_WDR17
GRCh38_ENSG00000150628	GRCh38_SPATA4
GRCh38_ENSG00000164122	GRCh38_ASB5
GRCh38_ENSG00000129128	GRCh38_SPCS3
GRCh38_ENSG00000150630	GRCh38_VEGFC
GRCh38_ENSG00000109674	GRCh38_NEIL3
GRCh38_ENSG00000038002	GRCh38_AGA
GRCh38_ENSG00000218336	GRCh38_TENM3
GRCh38_ENSG00000129187	GRCh38_DCTD
GRCh38_ENSG00000151718	GRCh38_WWC2
GRCh38_ENSG00000177300	GRCh38_CLDN22
GRCh38_ENSG00000185758	GRCh38_CLDN24
GRCh38_ENSG00000168564	GRCh38_CDKN2AIP
GRCh38_ENSG00000168556	GRCh38_ING2
GRCh38_ENSG00000182552	GRCh38_RWDD4
GRCh38_ENSG00000168538	GRCh38_TRAPPC11
GRCh38_ENSG00000173320	GRCh38_STOX2
GRCh38_ENSG00000164303	GRCh38_ENPP6
GRCh38_ENSG00000168310	GRCh38_IRF2
GRCh38_ENSG00000164305	GRCh38_CASP3
GRCh38_ENSG00000164306	GRCh38_PRIMPOL
GRCh38_ENSG00000151725	GRCh38_CENPU
GRCh38_ENSG00000151726	GRCh38_ACSL1
GRCh38_ENSG00000187821	GRCh38_HELT
GRCh38_ENSG00000151729	GRCh38_SLC25A4
GRCh38_ENSG00000164323	GRCh38_CFAP97
GRCh38_ENSG00000109762	GRCh38_SNX25
GRCh38_ENSG00000109771	GRCh38_LRP2BP
GRCh38_ENSG00000186352	GRCh38_ANKRD37
GRCh38_ENSG00000109775	GRCh38_UFSP2
GRCh38_ENSG00000205129	GRCh38_C4orf47
GRCh38_ENSG00000168491	GRCh38_CCDC110
GRCh38_ENSG00000154553	GRCh38_PDLIM3
GRCh38_ENSG00000154556	GRCh38_SORBS2
GRCh38_ENSG00000164342	GRCh38_TLR3
GRCh38_ENSG00000109794	GRCh38_FAM149A
GRCh38_ENSG00000145476	GRCh38_CYP4V2
GRCh38_ENSG00000164344	GRCh38_KLKB1
GRCh38_ENSG00000088926	GRCh38_F11
GRCh38_ENSG00000272297	GRCh38_AC018709.1
GRCh38_ENSG00000168412	GRCh38_MTNR1A
GRCh38_ENSG00000083857	GRCh38_FAT1
GRCh38_ENSG00000179059	GRCh38_ZFP42
GRCh38_ENSG00000179046	GRCh38_TRIML2
GRCh38_ENSG00000184108	GRCh38_TRIML1
GRCh38_ENSG00000109536	GRCh38_FRG1
GRCh38_ENSG00000205097	GRCh38_FRG2
GRCh38_ENSG00000260596	GRCh38_DUX4
GRCh38_ENSG00000153404	GRCh38_PLEKHG4B
GRCh38_ENSG00000185028	GRCh38_LRRC14B
GRCh38_ENSG00000164366	GRCh38_CCDC127
GRCh38_ENSG00000073578	GRCh38_SDHA
GRCh38_ENSG00000249915	GRCh38_PDCD6
GRCh38_ENSG00000063438	GRCh38_AHRR
GRCh38_ENSG00000180104	GRCh38_EXOC3
GRCh38_ENSG00000066230	GRCh38_SLC9A3
GRCh38_ENSG00000112877	GRCh38_CEP72
GRCh38_ENSG00000171368	GRCh38_TPPP
GRCh38_ENSG00000206077	GRCh38_ZDHHC11B
GRCh38_ENSG00000188818	GRCh38_ZDHHC11
GRCh38_ENSG00000028310	GRCh38_BRD9
GRCh38_ENSG00000071539	GRCh38_TRIP13
GRCh38_ENSG00000145506	GRCh38_NKD2
GRCh38_ENSG00000113504	GRCh38_SLC12A7
GRCh38_ENSG00000174358	GRCh38_SLC6A19
GRCh38_ENSG00000164363	GRCh38_SLC6A18
GRCh38_ENSG00000164362	GRCh38_TERT
GRCh38_ENSG00000049656	GRCh38_CLPTM1L
GRCh38_ENSG00000142319	GRCh38_SLC6A3
GRCh38_ENSG00000153395	GRCh38_LPCAT1
GRCh38_ENSG00000171421	GRCh38_MRPL36
GRCh38_ENSG00000145494	GRCh38_NDUFS6
GRCh38_ENSG00000113430	GRCh38_IRX4
GRCh38_ENSG00000170561	GRCh38_IRX2
GRCh38_ENSG00000186493	GRCh38_C5orf38
GRCh38_ENSG00000170549	GRCh38_IRX1
GRCh38_ENSG00000145536	GRCh38_ADAMTS16
GRCh38_ENSG00000164151	GRCh38_ICE1
GRCh38_ENSG00000133398	GRCh38_MED10
GRCh38_ENSG00000215218	GRCh38_UBE2QL1
GRCh38_ENSG00000037474	GRCh38_NSUN2
GRCh38_ENSG00000145545	GRCh38_SRD5A1
GRCh38_ENSG00000112941	GRCh38_TENT4A
GRCh38_ENSG00000078295	GRCh38_ADCY2
GRCh38_ENSG00000215217	GRCh38_C5orf49
GRCh38_ENSG00000124275	GRCh38_MTRR
GRCh38_ENSG00000124279	GRCh38_FASTKD3
GRCh38_ENSG00000112902	GRCh38_SEMA5A
GRCh38_ENSG00000169777	GRCh38_TAS2R1
GRCh38_ENSG00000150756	GRCh38_FAM173B
GRCh38_ENSG00000150753	GRCh38_CCT5
GRCh38_ENSG00000164237	GRCh38_CMBL
GRCh38_ENSG00000145495	GRCh38_MARCH6
GRCh38_ENSG00000145491	GRCh38_ROPN1L
GRCh38_ENSG00000164236	GRCh38_ANKRD33B
GRCh38_ENSG00000112977	GRCh38_DAP
GRCh38_ENSG00000169862	GRCh38_CTNND2
GRCh38_ENSG00000039139	GRCh38_DNAH5
GRCh38_ENSG00000038382	GRCh38_TRIO
GRCh38_ENSG00000145569	GRCh38_OTULINL
GRCh38_ENSG00000154124	GRCh38_OTULIN
GRCh38_ENSG00000154122	GRCh38_ANKH
GRCh38_ENSG00000183580	GRCh38_FBXL7
GRCh38_ENSG00000183654	GRCh38_MARCH11
GRCh38_ENSG00000173545	GRCh38_ZNF622
GRCh38_ENSG00000154153	GRCh38_RETREG1
GRCh38_ENSG00000145555	GRCh38_MYO10
GRCh38_ENSG00000176788	GRCh38_BASP1
GRCh38_ENSG00000249662	GRCh38_LINC02218
GRCh38_ENSG00000268799	GRCh38_AC106774.4
GRCh38_ENSG00000284373	GRCh38_TAF11L2
GRCh38_ENSG00000284439	GRCh38_TAF11L3
GRCh38_ENSG00000284283	GRCh38_TAF11L4
GRCh38_ENSG00000284234	GRCh38_TAF11L5
GRCh38_ENSG00000284042	GRCh38_TAF11L6
GRCh38_ENSG00000284465	GRCh38_TAF11L7
GRCh38_ENSG00000283967	GRCh38_TAF11L8
GRCh38_ENSG00000283988	GRCh38_TAF11L9
GRCh38_ENSG00000284356	GRCh38_TAF11L10
GRCh38_ENSG00000283740	GRCh38_TAF11L11
GRCh38_ENSG00000249156	GRCh38_TAF11L12
GRCh38_ENSG00000283776	GRCh38_TAF11L13
GRCh38_ENSG00000250782	GRCh38_TAF11L14
GRCh38_ENSG00000269466	GRCh38_H3.Y
GRCh38_ENSG00000145526	GRCh38_CDH18
GRCh38_ENSG00000154162	GRCh38_CDH12
GRCh38_ENSG00000164256	GRCh38_PRDM9
GRCh38_ENSG00000040731	GRCh38_CDH10
GRCh38_ENSG00000113100	GRCh38_CDH9
GRCh38_ENSG00000113361	GRCh38_CDH6
GRCh38_ENSG00000113360	GRCh38_DROSHA
GRCh38_ENSG00000082213	GRCh38_C5orf22
GRCh38_ENSG00000133401	GRCh38_PDZD2
GRCh38_ENSG00000113384	GRCh38_GOLPH3
GRCh38_ENSG00000150712	GRCh38_MTMR12
GRCh38_ENSG00000056097	GRCh38_ZFR
GRCh38_ENSG00000113387	GRCh38_SUB1
GRCh38_ENSG00000113389	GRCh38_NPR3
GRCh38_ENSG00000113407	GRCh38_TARS
GRCh38_ENSG00000151388	GRCh38_ADAMTS12
GRCh38_ENSG00000182631	GRCh38_RXFP3
GRCh38_ENSG00000164175	GRCh38_SLC45A2
GRCh38_ENSG00000242110	GRCh38_AMACR
GRCh38_ENSG00000273294	GRCh38_C1QTNF3-AMACR
GRCh38_ENSG00000082196	GRCh38_C1QTNF3
GRCh38_ENSG00000039560	GRCh38_RAI14
GRCh38_ENSG00000205838	GRCh38_TTC23L
GRCh38_ENSG00000113456	GRCh38_RAD1
GRCh38_ENSG00000113460	GRCh38_BRIX1
GRCh38_ENSG00000168724	GRCh38_DNAJC21
GRCh38_ENSG00000113492	GRCh38_AGXT2
GRCh38_ENSG00000113494	GRCh38_PRLR
GRCh38_ENSG00000152582	GRCh38_SPEF2
GRCh38_ENSG00000168685	GRCh38_IL7R
GRCh38_ENSG00000152611	GRCh38_CAPSL
GRCh38_ENSG00000145626	GRCh38_UGT3A1
GRCh38_ENSG00000168671	GRCh38_UGT3A2
GRCh38_ENSG00000164187	GRCh38_LMBRD2
GRCh38_ENSG00000145604	GRCh38_SKP2
GRCh38_ENSG00000152620	GRCh38_NADK2
GRCh38_ENSG00000164188	GRCh38_RANBP3L
GRCh38_ENSG00000079215	GRCh38_SLC1A3
GRCh38_ENSG00000164190	GRCh38_NIPBL
GRCh38_ENSG00000197603	GRCh38_CPLANE1
GRCh38_ENSG00000113569	GRCh38_NUP155
GRCh38_ENSG00000082068	GRCh38_WDR70
GRCh38_ENSG00000168621	GRCh38_GDNF
GRCh38_ENSG00000164318	GRCh38_EGFLAM
GRCh38_ENSG00000113594	GRCh38_LIFR
GRCh38_ENSG00000145623	GRCh38_OSMR
GRCh38_ENSG00000164327	GRCh38_RICTOR
GRCh38_ENSG00000082074	GRCh38_FYB1
GRCh38_ENSG00000113600	GRCh38_C9
GRCh38_ENSG00000153071	GRCh38_DAB2
GRCh38_ENSG00000113638	GRCh38_TTC33
GRCh38_ENSG00000171522	GRCh38_PTGER4
GRCh38_ENSG00000132356	GRCh38_PRKAA1
GRCh38_ENSG00000145592	GRCh38_RPL37
GRCh38_ENSG00000132357	GRCh38_CARD6
GRCh38_ENSG00000112936	GRCh38_C7
GRCh38_ENSG00000171495	GRCh38_MROH2B
GRCh38_ENSG00000039537	GRCh38_C6
GRCh38_ENSG00000182836	GRCh38_PLCXD3
GRCh38_ENSG00000083720	GRCh38_OXCT1
GRCh38_ENSG00000205765	GRCh38_C5orf51
GRCh38_ENSG00000151876	GRCh38_FBXO4
GRCh38_ENSG00000112964	GRCh38_GHR
GRCh38_ENSG00000198865	GRCh38_CCDC152
GRCh38_ENSG00000250722	GRCh38_SELENOP
GRCh38_ENSG00000177721	GRCh38_ANXA2R
GRCh38_ENSG00000172262	GRCh38_ZNF131
GRCh38_ENSG00000177453	GRCh38_NIM1K
GRCh38_ENSG00000112972	GRCh38_HMGCS1
GRCh38_ENSG00000151882	GRCh38_CCL28
GRCh38_ENSG00000151881	GRCh38_TMEM267
GRCh38_ENSG00000172244	GRCh38_C5orf34
GRCh38_ENSG00000172239	GRCh38_PAIP1
GRCh38_ENSG00000112992	GRCh38_NNT
GRCh38_ENSG00000070193	GRCh38_FGF10
GRCh38_ENSG00000112996	GRCh38_MRPS30
GRCh38_ENSG00000164588	GRCh38_HCN1
GRCh38_ENSG00000170571	GRCh38_EMB
GRCh38_ENSG00000151883	GRCh38_PARP8
GRCh38_ENSG00000016082	GRCh38_ISL1
GRCh38_ENSG00000213949	GRCh38_ITGA1
GRCh38_ENSG00000152684	GRCh38_PELO
GRCh38_ENSG00000164171	GRCh38_ITGA2
GRCh38_ENSG00000164172	GRCh38_MOCS2
GRCh38_ENSG00000134363	GRCh38_FST
GRCh38_ENSG00000164258	GRCh38_NDUFS4
GRCh38_ENSG00000185305	GRCh38_ARL15
GRCh38_ENSG00000169271	GRCh38_HSPB3
GRCh38_ENSG00000178996	GRCh38_SNX18
GRCh38_ENSG00000164283	GRCh38_ESM1
GRCh38_ENSG00000113088	GRCh38_GZMK
GRCh38_ENSG00000145649	GRCh38_GZMA
GRCh38_ENSG00000164287	GRCh38_CDC20B
GRCh38_ENSG00000164294	GRCh38_GPX8
GRCh38_ENSG00000234602	GRCh38_MCIDAS
GRCh38_ENSG00000152669	GRCh38_CCNO
GRCh38_ENSG00000067248	GRCh38_DHX29
GRCh38_ENSG00000039123	GRCh38_MTREX
GRCh38_ENSG00000067113	GRCh38_PLPP1
GRCh38_ENSG00000177058	GRCh38_SLC38A9
GRCh38_ENSG00000152670	GRCh38_DDX4
GRCh38_ENSG00000164509	GRCh38_IL31RA
GRCh38_ENSG00000134352	GRCh38_IL6ST
GRCh38_ENSG00000164512	GRCh38_ANKRD55
GRCh38_ENSG00000225940	GRCh38_C5orf67
GRCh38_ENSG00000095015	GRCh38_MAP3K1
GRCh38_ENSG00000155542	GRCh38_SETD9
GRCh38_ENSG00000155545	GRCh38_MIER3
GRCh38_ENSG00000062194	GRCh38_GPBP1
GRCh38_ENSG00000169067	GRCh38_ACTBL2
GRCh38_ENSG00000145632	GRCh38_PLK2
GRCh38_ENSG00000175857	GRCh38_GAPT
GRCh38_ENSG00000152932	GRCh38_RAB3C
GRCh38_ENSG00000113448	GRCh38_PDE4D
GRCh38_ENSG00000035499	GRCh38_DEPDC1B
GRCh38_ENSG00000164181	GRCh38_ELOVL7
GRCh38_ENSG00000049167	GRCh38_ERCC8
GRCh38_ENSG00000164182	GRCh38_NDUFAF2
GRCh38_ENSG00000188725	GRCh38_SMIM15
GRCh38_ENSG00000130449	GRCh38_ZSWIM6
GRCh38_ENSG00000068796	GRCh38_KIF2A
GRCh38_ENSG00000086189	GRCh38_DIMT1
GRCh38_ENSG00000086200	GRCh38_IPO11
GRCh38_ENSG00000186105	GRCh38_LRRC70
GRCh38_ENSG00000178394	GRCh38_HTR1A
GRCh38_ENSG00000164197	GRCh38_RNF180
GRCh38_ENSG00000186479	GRCh38_RGS7BP
GRCh38_ENSG00000145642	GRCh38_SHISAL2B
GRCh38_ENSG00000153006	GRCh38_SREK1IP1
GRCh38_ENSG00000153015	GRCh38_CWC27
GRCh38_ENSG00000049192	GRCh38_ADAMTS6
GRCh38_ENSG00000123219	GRCh38_CENPK
GRCh38_ENSG00000113593	GRCh38_PPWD1
GRCh38_ENSG00000113595	GRCh38_TRIM23
GRCh38_ENSG00000113597	GRCh38_TRAPPC13
GRCh38_ENSG00000253251	GRCh38_SHLD3
GRCh38_ENSG00000197860	GRCh38_SGTB
GRCh38_ENSG00000123213	GRCh38_NLN
GRCh38_ENSG00000112851	GRCh38_ERBIN
GRCh38_ENSG00000153914	GRCh38_SREK1
GRCh38_ENSG00000069020	GRCh38_MAST4
GRCh38_ENSG00000134061	GRCh38_CD180
GRCh38_ENSG00000145675	GRCh38_PIK3R1
GRCh38_ENSG00000145740	GRCh38_SLC30A5
GRCh38_ENSG00000134057	GRCh38_CCNB1
GRCh38_ENSG00000153044	GRCh38_CENPH
GRCh38_ENSG00000134056	GRCh38_MRPS36
GRCh38_ENSG00000134058	GRCh38_CDK7
GRCh38_ENSG00000183323	GRCh38_CCDC125
GRCh38_ENSG00000085231	GRCh38_AK6
GRCh38_ENSG00000273841	GRCh38_TAF9
GRCh38_ENSG00000152942	GRCh38_RAD17
GRCh38_ENSG00000152939	GRCh38_MARVELD2
GRCh38_ENSG00000197822	GRCh38_OCLN
GRCh38_ENSG00000183474	GRCh38_GTF2H2C
GRCh38_ENSG00000205572	GRCh38_SERF1B
GRCh38_ENSG00000205571	GRCh38_SMN2
GRCh38_ENSG00000172058	GRCh38_SERF1A
GRCh38_ENSG00000172062	GRCh38_SMN1
GRCh38_ENSG00000249437	GRCh38_NAIP
GRCh38_ENSG00000145736	GRCh38_GTF2H2
GRCh38_ENSG00000145734	GRCh38_BDP1
GRCh38_ENSG00000131844	GRCh38_MCCC2
GRCh38_ENSG00000164326	GRCh38_CARTPT
GRCh38_ENSG00000131711	GRCh38_MAP1B
GRCh38_ENSG00000113048	GRCh38_MRPS27
GRCh38_ENSG00000049883	GRCh38_PTCD2
GRCh38_ENSG00000178175	GRCh38_ZNF366
GRCh38_ENSG00000083312	GRCh38_TNPO1
GRCh38_ENSG00000157107	GRCh38_FCHO2
GRCh38_ENSG00000157111	GRCh38_TMEM171
GRCh38_ENSG00000164325	GRCh38_TMEM174
GRCh38_ENSG00000251493	GRCh38_FOXD1
GRCh38_ENSG00000145741	GRCh38_BTF3
GRCh38_ENSG00000164331	GRCh38_ANKRA2
GRCh38_ENSG00000164338	GRCh38_UTP15
GRCh38_ENSG00000214944	GRCh38_ARHGEF28
GRCh38_ENSG00000171617	GRCh38_ENC1
GRCh38_ENSG00000049860	GRCh38_HEXB
GRCh38_ENSG00000164347	GRCh38_GFM2
GRCh38_ENSG00000164346	GRCh38_NSA2
GRCh38_ENSG00000198780	GRCh38_FAM169A
GRCh38_ENSG00000176928	GRCh38_GCNT4
GRCh38_ENSG00000145700	GRCh38_ANKRD31
GRCh38_ENSG00000113161	GRCh38_HMGCR
GRCh38_ENSG00000113163	GRCh38_COL4A3BP
GRCh38_ENSG00000122008	GRCh38_POLK
GRCh38_ENSG00000189045	GRCh38_ANKDD1B
GRCh38_ENSG00000152359	GRCh38_POC5
GRCh38_ENSG00000122012	GRCh38_SV2C
GRCh38_ENSG00000145703	GRCh38_IQGAP2
GRCh38_ENSG00000164220	GRCh38_F2RL2
GRCh38_ENSG00000181104	GRCh38_F2R
GRCh38_ENSG00000164251	GRCh38_F2RL1
GRCh38_ENSG00000171643	GRCh38_S100Z
GRCh38_ENSG00000145708	GRCh38_CRHBP
GRCh38_ENSG00000164252	GRCh38_AGGF1
GRCh38_ENSG00000285000	GRCh38_AC008581.2
GRCh38_ENSG00000132846	GRCh38_ZBED3
GRCh38_ENSG00000284762	GRCh38_AC022414.1
GRCh38_ENSG00000113231	GRCh38_PDE8B
GRCh38_ENSG00000164253	GRCh38_WDR41
GRCh38_ENSG00000171540	GRCh38_OTP
GRCh38_ENSG00000171530	GRCh38_TBCA
GRCh38_ENSG00000132842	GRCh38_AP3B1
GRCh38_ENSG00000085365	GRCh38_SCAMP1
GRCh38_ENSG00000145685	GRCh38_LHFPL2
GRCh38_ENSG00000113273	GRCh38_ARSB
GRCh38_ENSG00000132837	GRCh38_DMGDH
GRCh38_ENSG00000132840	GRCh38_BHMT2
GRCh38_ENSG00000145692	GRCh38_BHMT
GRCh38_ENSG00000152409	GRCh38_JMY
GRCh38_ENSG00000152413	GRCh38_HOMER1
GRCh38_ENSG00000164329	GRCh38_TENT2
GRCh38_ENSG00000164309	GRCh38_CMYA5
GRCh38_ENSG00000177034	GRCh38_MTX3
GRCh38_ENSG00000113296	GRCh38_THBS4
GRCh38_ENSG00000164300	GRCh38_SERINC5
GRCh38_ENSG00000164299	GRCh38_SPZ1
GRCh38_ENSG00000039319	GRCh38_ZFYVE16
GRCh38_ENSG00000152380	GRCh38_FAM151B
GRCh38_ENSG00000189127	GRCh38_ANKRD34B
GRCh38_ENSG00000228716	GRCh38_DHFR
GRCh38_ENSG00000113318	GRCh38_MSH3
GRCh38_ENSG00000113319	GRCh38_RASGRF2
GRCh38_ENSG00000131730	GRCh38_CKMT2
GRCh38_ENSG00000131732	GRCh38_ZCCHC9
GRCh38_ENSG00000172497	GRCh38_ACOT12
GRCh38_ENSG00000145687	GRCh38_SSBP2
GRCh38_ENSG00000152348	GRCh38_ATG10
GRCh38_ENSG00000186468	GRCh38_RPS23
GRCh38_ENSG00000205464	GRCh38_ATP6AP1L
GRCh38_ENSG00000174695	GRCh38_TMEM167A
GRCh38_ENSG00000152422	GRCh38_XRCC4
GRCh38_ENSG00000038427	GRCh38_VCAN
GRCh38_ENSG00000145681	GRCh38_HAPLN1
GRCh38_ENSG00000164176	GRCh38_EDIL3
GRCh38_ENSG00000127184	GRCh38_COX7C
GRCh38_ENSG00000145715	GRCh38_RASA1
GRCh38_ENSG00000134480	GRCh38_CCNH
GRCh38_ENSG00000164180	GRCh38_TMEM161B
GRCh38_ENSG00000081189	GRCh38_MEF2C
GRCh38_ENSG00000153140	GRCh38_CETN3
GRCh38_ENSG00000176055	GRCh38_MBLAC2
GRCh38_ENSG00000113356	GRCh38_POLR3G
GRCh38_ENSG00000176018	GRCh38_LYSMD3
GRCh38_ENSG00000164199	GRCh38_ADGRV1
GRCh38_ENSG00000113369	GRCh38_ARRDC3
GRCh38_ENSG00000175745	GRCh38_NR2F1
GRCh38_ENSG00000113391	GRCh38_FAM172A
GRCh38_ENSG00000248483	GRCh38_POU5F2
GRCh38_ENSG00000185261	GRCh38_KIAA0825
GRCh38_ENSG00000133302	GRCh38_SLF1
GRCh38_ENSG00000175471	GRCh38_MCTP1
GRCh38_ENSG00000153347	GRCh38_FAM81B
GRCh38_ENSG00000198677	GRCh38_TTC37
GRCh38_ENSG00000164291	GRCh38_ARSK
GRCh38_ENSG00000178015	GRCh38_GPR150
GRCh38_ENSG00000175449	GRCh38_RFESD
GRCh38_ENSG00000145757	GRCh38_SPATA9
GRCh38_ENSG00000164292	GRCh38_RHOBTB3
GRCh38_ENSG00000173221	GRCh38_GLRX
GRCh38_ENSG00000118985	GRCh38_ELL2
GRCh38_ENSG00000175426	GRCh38_PCSK1
GRCh38_ENSG00000153113	GRCh38_CAST
GRCh38_ENSG00000164307	GRCh38_ERAP1
GRCh38_ENSG00000164308	GRCh38_ERAP2
GRCh38_ENSG00000113441	GRCh38_LNPEP
GRCh38_ENSG00000145721	GRCh38_LIX1
GRCh38_ENSG00000058729	GRCh38_RIOK2
GRCh38_ENSG00000174136	GRCh38_RGMB
GRCh38_ENSG00000153922	GRCh38_CHD1
GRCh38_ENSG00000174132	GRCh38_FAM174A
GRCh38_ENSG00000113532	GRCh38_ST8SIA4
GRCh38_ENSG00000173930	GRCh38_SLCO4C1
GRCh38_ENSG00000205359	GRCh38_SLCO6A1
GRCh38_ENSG00000145730	GRCh38_PAM
GRCh38_ENSG00000145723	GRCh38_GIN1
GRCh38_ENSG00000145725	GRCh38_PPIP5K2
GRCh38_ENSG00000181751	GRCh38_C5orf30
GRCh38_ENSG00000112874	GRCh38_NUDT12
GRCh38_ENSG00000184349	GRCh38_EFNA5
GRCh38_ENSG00000145743	GRCh38_FBXL17
GRCh38_ENSG00000151422	GRCh38_FER
GRCh38_ENSG00000198961	GRCh38_PJA2
GRCh38_ENSG00000112893	GRCh38_MAN2A1
GRCh38_ENSG00000186952	GRCh38_TMEM232
GRCh38_ENSG00000164209	GRCh38_SLC25A46
GRCh38_ENSG00000145777	GRCh38_TSLP
GRCh38_ENSG00000134987	GRCh38_WDR36
GRCh38_ENSG00000152495	GRCh38_CAMK4
GRCh38_ENSG00000164211	GRCh38_STARD4
GRCh38_ENSG00000134986	GRCh38_NREP
GRCh38_ENSG00000129595	GRCh38_EPB41L4A
GRCh38_ENSG00000134982	GRCh38_APC
GRCh38_ENSG00000258864	GRCh38_AC008575.1
GRCh38_ENSG00000153037	GRCh38_SRP19
GRCh38_ENSG00000129625	GRCh38_REEP5
GRCh38_ENSG00000172795	GRCh38_DCP2
GRCh38_ENSG00000171444	GRCh38_MCC
GRCh38_ENSG00000212122	GRCh38_TSSK1B
GRCh38_ENSG00000047188	GRCh38_YTHDC2
GRCh38_ENSG00000080709	GRCh38_KCNN2
GRCh38_ENSG00000152503	GRCh38_TRIM36
GRCh38_ENSG00000164219	GRCh38_PGGT1B
GRCh38_ENSG00000164221	GRCh38_CCDC112
GRCh38_ENSG00000145780	GRCh38_FEM1C
GRCh38_ENSG00000251201	GRCh38_TMED7-TICAM2
GRCh38_ENSG00000243414	GRCh38_TICAM2
GRCh38_ENSG00000134970	GRCh38_TMED7
GRCh38_ENSG00000129596	GRCh38_CDO1
GRCh38_ENSG00000145782	GRCh38_ATG12
GRCh38_ENSG00000177879	GRCh38_AP3S1
GRCh38_ENSG00000172901	GRCh38_LVRN
GRCh38_ENSG00000268223	GRCh38_ARL14EPL
GRCh38_ENSG00000145781	GRCh38_COMMD10
GRCh38_ENSG00000092421	GRCh38_SEMA6A
GRCh38_ENSG00000169570	GRCh38_DTWD2
GRCh38_ENSG00000172869	GRCh38_DMXL1
GRCh38_ENSG00000145779	GRCh38_TNFAIP8
GRCh38_ENSG00000133835	GRCh38_HSD17B4
GRCh38_ENSG00000164334	GRCh38_FAM170A
GRCh38_ENSG00000184838	GRCh38_PRR16
GRCh38_ENSG00000181867	GRCh38_FTMT
GRCh38_ENSG00000151304	GRCh38_SRFBP1
GRCh38_ENSG00000113083	GRCh38_LOX
GRCh38_ENSG00000164185	GRCh38_ZNF474
GRCh38_ENSG00000250803	GRCh38_AC010255.3
GRCh38_ENSG00000064692	GRCh38_SNCAIP
GRCh38_ENSG00000205302	GRCh38_SNX2
GRCh38_ENSG00000064652	GRCh38_SNX24
GRCh38_ENSG00000168938	GRCh38_PPIC
GRCh38_ENSG00000061455	GRCh38_PRDM6
GRCh38_ENSG00000168944	GRCh38_CEP120
GRCh38_ENSG00000151292	GRCh38_CSNK1G3
GRCh38_ENSG00000168916	GRCh38_ZNF608
GRCh38_ENSG00000155324	GRCh38_GRAMD2B
GRCh38_ENSG00000164904	GRCh38_ALDH7A1
GRCh38_ENSG00000164902	GRCh38_PHAX
GRCh38_ENSG00000196900	GRCh38_TEX43
GRCh38_ENSG00000113368	GRCh38_LMNB1
GRCh38_ENSG00000173926	GRCh38_MARCH3
GRCh38_ENSG00000164241	GRCh38_C5orf63
GRCh38_ENSG00000145794	GRCh38_MEGF10
GRCh38_ENSG00000164244	GRCh38_PRRC1
GRCh38_ENSG00000205279	GRCh38_CTXN3
GRCh38_ENSG00000230561	GRCh38_CCDC192
GRCh38_ENSG00000064651	GRCh38_SLC12A2
GRCh38_ENSG00000138829	GRCh38_FBN2
GRCh38_ENSG00000113396	GRCh38_SLC27A6
GRCh38_ENSG00000066583	GRCh38_ISOC1
GRCh38_ENSG00000145808	GRCh38_ADAMTS19
GRCh38_ENSG00000186367	GRCh38_MINAR2
GRCh38_ENSG00000198108	GRCh38_CHSY3
GRCh38_ENSG00000169567	GRCh38_HINT1
GRCh38_ENSG00000186687	GRCh38_LYRM7
GRCh38_ENSG00000158985	GRCh38_CDC42SE2
GRCh38_ENSG00000158987	GRCh38_RAPGEF6
GRCh38_ENSG00000273217	GRCh38_AC008695.1
GRCh38_ENSG00000217128	GRCh38_FNIP1
GRCh38_ENSG00000239642	GRCh38_MEIKIN
GRCh38_ENSG00000281938	GRCh38_AC026398.1
GRCh38_ENSG00000164398	GRCh38_ACSL6
GRCh38_ENSG00000164399	GRCh38_IL3
GRCh38_ENSG00000164400	GRCh38_CSF2
GRCh38_ENSG00000072682	GRCh38_P4HA2
GRCh38_ENSG00000131435	GRCh38_PDLIM4
GRCh38_ENSG00000197208	GRCh38_SLC22A4
GRCh38_ENSG00000197375	GRCh38_SLC22A5
GRCh38_ENSG00000283782	GRCh38_AC116366.3
GRCh38_ENSG00000125347	GRCh38_IRF1
GRCh38_ENSG00000113525	GRCh38_IL5
GRCh38_ENSG00000113522	GRCh38_RAD50
GRCh38_ENSG00000169194	GRCh38_IL13
GRCh38_ENSG00000113520	GRCh38_IL4
GRCh38_ENSG00000131437	GRCh38_KIF3A
GRCh38_ENSG00000205089	GRCh38_CCNI2
GRCh38_ENSG00000164402	GRCh38_SEPT8
GRCh38_ENSG00000198944	GRCh38_SOWAHA
GRCh38_ENSG00000164403	GRCh38_SHROOM1
GRCh38_ENSG00000164404	GRCh38_GDF9
GRCh38_ENSG00000164405	GRCh38_UQCRQ
GRCh38_ENSG00000164406	GRCh38_LEAP2
GRCh38_ENSG00000072364	GRCh38_AFF4
GRCh38_ENSG00000155329	GRCh38_ZCCHC10
GRCh38_ENSG00000170606	GRCh38_HSPA4
GRCh38_ENSG00000053108	GRCh38_FSTL4
GRCh38_ENSG00000113583	GRCh38_C5orf15
GRCh38_ENSG00000213585	GRCh38_VDAC1
GRCh38_ENSG00000081059	GRCh38_TCF7
GRCh38_ENSG00000113558	GRCh38_SKP1
